"station","date","temp_nValid","temp_min","temp_median","temp_max","temp_mean","temp_sd","temp_iqr","spcond_nValid","spcond_min","spcond_median","spcond_max","spcond_mean","spcond_sd","spcond_iqr","sal_nValid","sal_min","sal_median","sal_max","sal_mean","sal_sd","sal_iqr","do_pct_nValid","do_pct_min","do_pct_median","do_pct_max","do_pct_mean","do_pct_sd","do_pct_iqr","do_mgl_nValid","do_mgl_min","do_mgl_median","do_mgl_max","do_mgl_mean","do_mgl_sd","do_mgl_iqr","depth_nValid","depth_min","depth_median","depth_max","depth_mean","depth_sd","depth_iqr","ph_nValid","ph_min","ph_median","ph_max","ph_mean","ph_sd","ph_iqr","turb_nValid","turb_min","turb_median","turb_max","turb_mean","turb_sd","turb_iqr","doLessThan2_nValid","doLessThan2_total","doLessThan5_nValid","doLessThan5_total"
"gndcrwq",2005-05-13,43,24.7,27.3,29,27.1837209302326,1.17613779411342,2.1,43,28.18,30.16,30.56,30.0848837209302,0.40076933214235,0.279999999999998,43,17.3,18.6,18.9,18.5883720930233,0.268336411392208,0.300000000000001,43,79.5,95.1,118.2,98.7209302325581,12.7151495345313,23.1,43,5.9,6.9,8.4,7.06279069767442,0.813289398446637,1.4,43,0.06,0.17,0.44,0.212093023255814,0.135498341925102,0.255,43,7.4,7.7,8.1,7.74883720930233,0.237418751037923,0.4,42,6,15,462,28.1190476190476,69.1862817295355,13.75,43,0,43,0
"gndcrwq",2005-05-14,48,24.5,27.25,28.7,26.9375,1.3755656476751,2.6,48,28.59,29.87,30.32,29.823125,0.289601018644617,0.234999999999999,48,17.6,18.5,18.7,18.4229166666667,0.205498442643924,0.199999999999999,48,73,90.4,128.9,97.1125,17.2676259009546,29.7,48,5.3,6.6,9.1,6.98125,1.12867013630899,1.775,48,0.02,0.18,0.42,0.199583333333333,0.137437929252311,0.2625,48,7.2,7.7,8.1,7.69583333333333,0.28728985536024,0.525,48,7,12,37,13.9791666666667,7.31797432538202,5,48,0,48,0
"gndcrwq",2005-05-15,48,24.8,26.4,27.8,26.4229166666667,0.842549217789182,1.6,48,29.19,29.51,30.52,29.561875,0.26753131652042,0.1325,48,18,18.2,18.9,18.25,0.186798332490621,0.100000000000001,48,64.4,80.4,115.2,87.75625,16.2850918150784,29.05,48,4.7,5.85,8.2,6.36666666666667,1.1202836520243,1.95,48,0.01,0.125,0.35,0.150208333333333,0.113802546120665,0.22,48,7.1,7.5,8.1,7.63333333333333,0.323105498437534,0.5,48,5,9.5,13,9.58333333333333,2.00884568668372,3,48,0,48,4
"gndcrwq",2005-05-16,40,23.9,26.85,28.3,26.4575,1.45388736205335,2.75,40,29.54,29.74,30.15,29.76125,0.162594154182612,0.247499999999999,40,18.3,18.4,18.6,18.3875,0.101747550843075,0.124999999999996,40,65,102.35,143,98.835,23.6244283610126,44.15,40,4.9,7.4,10.3,7.1525,1.62180455049306,3.05,40,0.01,0.155,0.34,0.1625,0.107840100053214,0.1975,40,7.2,7.85,8.2,7.7575,0.343352625796026,0.699999999999999,40,4,8,57,9.625,7.93785962238029,1.5,40,0,40,5
"gndcrwq",2005-05-17,48,25,26.5,28.6,26.56875,1.17058927695377,2.1,48,28.07,29.6,30.34,29.6327083333333,0.538720863193283,0.547499999999999,48,17.2,18.3,18.7,18.2979166666667,0.361727288444864,0.400000000000002,48,67.5,96.2,124.6,94.2416666666667,19.3827608570017,37.4,48,4.9,6.95,8.8,6.8125,1.28520633329786,2.5,48,0.01,0.07,0.17,0.0860416666666667,0.0571202383678996,0.12,48,7.3,7.7,8.1,7.66041666666667,0.303693282653861,0.625000000000001,48,6,8.5,12,8.58333333333333,1.64812379897191,3,48,0,48,1
"gndcrwq",2005-05-18,48,25.3,27.45,30.1,27.5916666666667,1.59611674149552,3.175,48,27.88,29.085,29.83,29.0564583333333,0.532786690713477,0.952499999999993,48,17.1,17.9,18.4,17.8875,0.338095416470407,0.624999999999996,48,61.4,97.65,129.8,95.1833333333333,20.7621723675159,38.45,48,4.5,7,8.9,6.7625,1.29789108811015,2.325,48,0.01,0.07,0.15,0.0666666666666667,0.03899445314255,0.0625,48,7.3,7.8,8,7.68958333333333,0.267565528528504,0.525,48,6,9.5,17,9.875,2.67076369666136,4.25,48,0,48,4
"gndcrwq",2005-05-19,48,25.7,27.75,31.5,28.2458333333333,1.86729504367731,3.225,48,28.34,29.27,30.21,29.339375,0.48355248455483,0.634999999999998,48,17.4,18.05,18.6,18.0645833333333,0.311816628692375,0.400000000000002,48,66.8,91.65,133.9,96.6416666666667,19.6786181980442,28.275,48,4.9,6.6,9,6.78541666666667,1.16746489916406,1.775,48,0.02,0.05,0.16,0.0658333333333333,0.0449033635347909,0.08,48,7.5,7.8,8.3,7.83333333333333,0.23094010767585,0.325,48,5,8,14,8.75,2.03689375525892,3,48,0,48,1
"gndcrwq",2005-05-20,48,26.4,28.2,31.3,28.4083333333333,1.5294044638958,2.625,48,29.78,30.26,31.07,30.3589583333333,0.387030372019107,0.620000000000001,48,18.4,18.7,19.2,18.7520833333333,0.244069734832062,0.399999999999999,48,62.3,85.35,124.3,87.7479166666667,19.3894574291588,29.7,48,4.5,6.05,8.3,6.12708333333333,1.1835287272504,1.825,34,0,0.085,0.2,0.0905882352941176,0.0605500632570091,0.09,48,7.7,7.9,8.2,7.88125,0.148261198493481,0.3,48,7,10,200,13.6666666666667,27.5034491711868,1.25,48,0,48,10
"gndcrwq",2005-05-21,35,26.5,27.8,31.4,28.2142857142857,1.44306513185993,2.2,35,30.42,30.92,31.1,30.8545714285714,0.17589005351176,0.27,35,18.8,19.1,19.2,19.1,0.11631599960756,0.199999999999999,35,58.5,78.6,107.7,78.4228571428571,14.0309759359171,20.2,35,4.2,5.5,7.2,5.48857142857143,0.848448906074189,1.25,31,0,0.08,0.2,0.0867741935483871,0.0650838995335607,0.1,35,7.5,7.7,7.9,7.69142857142857,0.124549608758987,0.2,35,6,9,15,9.51428571428571,2.48964240961048,3,35,0,35,12
"gndcrwq",2005-05-22,35,26.7,28.2,31.5,28.4685714285714,1.22252665761178,1.35,35,31.54,32.69,33.07,32.5988571428571,0.418511166683347,0.380000000000003,35,19.6,20.4,20.6,20.2857142857143,0.297185678879539,0.300000000000001,35,64.9,90,105.5,87.4057142857143,8.81198858698437,12,35,4.7,6.1,7.3,6.06571428571429,0.529674071338913,0.7,34,0,0.195,0.42,0.193235294117647,0.141736430342642,0.2475,35,7.6,7.8,8.1,7.84571428571429,0.133599174757176,0.2,35,5,10,16,10.0857142857143,2.94430086149925,4.5,35,0,35,1
